text,labels,tokens
chancellor gordon brown given boost attempt meet golden economic rule investment extra came office national said expenditure data past five year come week ahead budget expected general election chancellor letwin said best timing change government review ons found made double spending since would mean reducing current expenditure increasing net investment thus brown meet golden rule borrowing invest economic cycle economist might also allow measure budget change ons increase current budget measure past five year total letwin said area figure also said brown would still forced raise tax general election annual black hole nation treasury said would economic discipline golden rule would met even without data january institute fiscal said brown would need raise tax get public finance onto track predicted last year budget also said government might golden rule current economic cycle ended ons announcement economist said could also boost current budget change big picture dramatic deterioration overall fiscal position last four five year said chief economist capital economics seems likely form fiscal consolidation due course,,"['chancellor', 'gordon', 'brown', 'given', 'boost', 'attempt', 'meet', 'golden', 'economic', 'rule', 'investment', 'extra', 'came', 'office', 'national', 'said', 'expenditure', 'data', 'past', 'five', 'year', 'come', 'week', 'ahead', 'budget', 'expected', 'general', 'election', 'chancellor', 'letwin', 'said', 'best', 'timing', 'change', 'government', 'review', 'ons', 'found', 'made', 'double', 'spending', 'since', 'would', 'mean', 'reducing', 'current', 'expenditure', 'increasing', 'net', 'investment', 'thus', 'brown', 'meet', 'golden', 'rule', 'borrowing', 'invest', 'economic', 'cycle', 'economist', 'might', 'also', 'allow', 'measure', 'budget', 'change', 'ons', 'increase', 'current', 'budget', 'measure', 'past', 'five', 'year', 'total', 'letwin', 'said', 'area', 'figure', 'also', 'said', 'brown', 'would', 'still', 'forced', 'raise', 'tax', 'general', 'election', 'annual', 'black', 'hole', 'nation', 'treasury', 'said', 'would', 'economic', 'discipline', 'golden', 'rule', 'would', 'met', 'even', 'without', 'data', 'january', 'institute', 'fiscal', 'said', 'brown', 'would', 'need', 'raise', 'tax', 'get', 'public', 'finance', 'onto', 'track', 'predicted', 'last', 'year', 'budget', 'also', 'said', 'government', 'might', 'golden', 'rule', 'current', 'economic', 'cycle', 'ended', 'ons', 'announcement', 'economist', 'said', 'could', 'also', 'boost', 'current', 'budget', 'change', 'big', 'picture', 'dramatic', 'deterioration', 'overall', 'fiscal', 'position', 'last', 'four', 'five', 'year', 'said', 'chief', 'economist', 'capital', 'economics', 'seems', 'likely', 'form', 'fiscal', 'consolidation', 'due', 'course']"
retail giant federated department store buy rival may department store deal bring together famous store like macy bloomingdale creating largest department store chain combined firm operate store across combined annual sale two company facing competition walmart tried merge two year ago failed deal said two company may chairman chief executive january part deal federated owner macy bloomingdale may debt bringing deal total value director company approved deal expected conclude third quarter year may compete larger department store group federated walmart federated expects merger boost earnings deal cost oneoff charge taken first step two best department store company america creating new retail company national presence said federated chairman analyst see merger deal may without deal may would put said barnard president barnard retail consulting group federated annual sale may sale,,"['retail', 'giant', 'federated', 'department', 'store', 'buy', 'rival', 'may', 'department', 'store', 'deal', 'bring', 'together', 'famous', 'store', 'like', 'macy', 'bloomingdale', 'creating', 'largest', 'department', 'store', 'chain', 'combined', 'firm', 'operate', 'store', 'across', 'combined', 'annual', 'sale', 'two', 'company', 'facing', 'competition', 'walmart', 'tried', 'merge', 'two', 'year', 'ago', 'failed', 'deal', 'said', 'two', 'company', 'may', 'chairman', 'chief', 'executive', 'january', 'part', 'deal', 'federated', 'owner', 'macy', 'bloomingdale', 'may', 'debt', 'bringing', 'deal', 'total', 'value', 'director', 'company', 'approved', 'deal', 'expected', 'conclude', 'third', 'quarter', 'year', 'may', 'compete', 'larger', 'department', 'store', 'group', 'federated', 'walmart', 'federated', 'expects', 'merger', 'boost', 'earnings', 'deal', 'cost', 'oneoff', 'charge', 'taken', 'first', 'step', 'two', 'best', 'department', 'store', 'company', 'america', 'creating', 'new', 'retail', 'company', 'national', 'presence', 'said', 'federated', 'chairman', 'analyst', 'see', 'merger', 'deal', 'may', 'without', 'deal', 'may', 'would', 'put', 'said', 'barnard', 'president', 'barnard', 'retail', 'consulting', 'group', 'federated', 'annual', 'sale', 'may', 'sale']"
japanese industry growing faster expected boosting country back recession industrial output rose adjusted time year january month earlier time retail sale picked faster time since news sent tokyo share high hoped recovery three quarter contraction seen april index ended day point yen strengthening dollar yen weaker export engine japan economy face weak domestic demand helped contraction final three month last year two previous quarter shrinking gdp strong performance early month kept year whole showing decline output figure brought optimistic response economic official overall see low risk economy falling serious recession said bank japan chief despite warning growth number within overall industrial output figure export slowdown among sector key overseas sale area car electronic good growth better expected picture export early could also one sustained demand also one improved domestic market product high demand january,,"['japanese', 'industry', 'growing', 'faster', 'expected', 'boosting', 'country', 'back', 'recession', 'industrial', 'output', 'rose', 'adjusted', 'time', 'year', 'january', 'month', 'earlier', 'time', 'retail', 'sale', 'picked', 'faster', 'time', 'since', 'news', 'sent', 'tokyo', 'share', 'high', 'hoped', 'recovery', 'three', 'quarter', 'contraction', 'seen', 'april', 'index', 'ended', 'day', 'point', 'yen', 'strengthening', 'dollar', 'yen', 'weaker', 'export', 'engine', 'japan', 'economy', 'face', 'weak', 'domestic', 'demand', 'helped', 'contraction', 'final', 'three', 'month', 'last', 'year', 'two', 'previous', 'quarter', 'shrinking', 'gdp', 'strong', 'performance', 'early', 'month', 'kept', 'year', 'whole', 'showing', 'decline', 'output', 'figure', 'brought', 'optimistic', 'response', 'economic', 'official', 'overall', 'see', 'low', 'risk', 'economy', 'falling', 'serious', 'recession', 'said', 'bank', 'japan', 'chief', 'despite', 'warning', 'growth', 'number', 'within', 'overall', 'industrial', 'output', 'figure', 'export', 'slowdown', 'among', 'sector', 'key', 'overseas', 'sale', 'area', 'car', 'electronic', 'good', 'growth', 'better', 'expected', 'picture', 'export', 'early', 'could', 'also', 'one', 'sustained', 'demand', 'also', 'one', 'improved', 'domestic', 'market', 'product', 'high', 'demand', 'january']"
close former yukos mikhail khodorkovsky told court fraud charge false lebedev trial alongside khodorkovsky since june case around privatisation firm claim political khodorkovsky lebedev said case opening defence said could see legal basis charge faced also include tax evasion could understand told court lebedev headed menatep group parent company yukos lebedev khodorkovsky face possible year jail sentence convicted questioned judge next day khodorkovsky began last week court way running normal business presented work criminal charge seen part drive russian president country business leader socalled yukos presented tax demand russian key yugansk division auctioned part settle bill company effort gain bankruptcy protection bid win sale dismissed court texas,,"['close', 'former', 'yukos', 'mikhail', 'khodorkovsky', 'told', 'court', 'fraud', 'charge', 'false', 'lebedev', 'trial', 'alongside', 'khodorkovsky', 'since', 'june', 'case', 'around', 'privatisation', 'firm', 'claim', 'political', 'khodorkovsky', 'lebedev', 'said', 'case', 'opening', 'defence', 'said', 'could', 'see', 'legal', 'basis', 'charge', 'faced', 'also', 'include', 'tax', 'evasion', 'could', 'understand', 'told', 'court', 'lebedev', 'headed', 'menatep', 'group', 'parent', 'company', 'yukos', 'lebedev', 'khodorkovsky', 'face', 'possible', 'year', 'jail', 'sentence', 'convicted', 'questioned', 'judge', 'next', 'day', 'khodorkovsky', 'began', 'last', 'week', 'court', 'way', 'running', 'normal', 'business', 'presented', 'work', 'criminal', 'charge', 'seen', 'part', 'drive', 'russian', 'president', 'country', 'business', 'leader', 'socalled', 'yukos', 'presented', 'tax', 'demand', 'russian', 'key', 'yugansk', 'division', 'auctioned', 'part', 'settle', 'bill', 'company', 'effort', 'gain', 'bankruptcy', 'protection', 'bid', 'win', 'sale', 'dismissed', 'court', 'texas']"
shell signed deal middle eastern qatar supply natural gas lng north america europe group project qatar state oil firm rest agreement latest deal reached qatar trying make leader natural gas oil giant exxonmobil signed deal earlier sunday france total expected join exxonmobil scheme qatargas monday taking million lng year exxonmobil taking million year year end deal shell agreement name qatargas building new billion gas million lng year onwards,,"['shell', 'signed', 'deal', 'middle', 'eastern', 'qatar', 'supply', 'natural', 'gas', 'lng', 'north', 'america', 'europe', 'group', 'project', 'qatar', 'state', 'oil', 'firm', 'rest', 'agreement', 'latest', 'deal', 'reached', 'qatar', 'trying', 'make', 'leader', 'natural', 'gas', 'oil', 'giant', 'exxonmobil', 'signed', 'deal', 'earlier', 'sunday', 'france', 'total', 'expected', 'join', 'exxonmobil', 'scheme', 'qatargas', 'monday', 'taking', 'million', 'lng', 'year', 'exxonmobil', 'taking', 'million', 'year', 'year', 'end', 'deal', 'shell', 'agreement', 'name', 'qatargas', 'building', 'new', 'billion', 'gas', 'million', 'lng', 'year', 'onwards']"
india boost spending primary health budget boost india defence budget also raised rupee finance minister chidambaram fight poverty keep government communist option limited new law make cut budget deficit said would gdp year march country overall deficit thought spending india state included fiscal responsibility law chidambaram deficit percentage point year target say met current year heavy spending poverty reduction mean target deficit chidambaram said falling short new law left option press act said following year though would back track warned may add close fiscal room spending beyond mean said coming year reduction meant bringing business india service sector tax system restructuring personal tax system although corporate tax duty built budget budget lower house parliament chidambaram said indian economy performing strongly inflation said india economy grew budget chidambaram increased spending primary education rupee increased spending health rupee announced rupee spent building infrastructure pledged rupee tsunami increased flow fund agriculture announced package industry addition rupee spent infrastructure borrowing country foreign exchange reserve spending control given indian economy possible launch direct assault poverty chidambaram said whole government eliminate poverty new indian government led congress party voted last may pledged introduce economic reform face finance minister say continue india tax system expanding tax base part reform announced duty cut capital good raw expanded service tax net raised rupee reduced income tax rupee reduced corporate tax rate annual economic survey released friday said india needed limit foreign investment reform labour law cut tax base longterm economic growth chidambaram pressure communist party focus increasing social spending also measure seeking increase foreign investment allow company recent month expressed government economic reform plan including increasing foreign direct investment telecommunication aviation last budget chidambaram pledged dollar improving education health service poor well assistance,,"['india', 'boost', 'spending', 'primary', 'health', 'budget', 'boost', 'india', 'defence', 'budget', 'also', 'raised', 'rupee', 'finance', 'minister', 'chidambaram', 'fight', 'poverty', 'keep', 'government', 'communist', 'option', 'limited', 'new', 'law', 'make', 'cut', 'budget', 'deficit', 'said', 'would', 'gdp', 'year', 'march', 'country', 'overall', 'deficit', 'thought', 'spending', 'india', 'state', 'included', 'fiscal', 'responsibility', 'law', 'chidambaram', 'deficit', 'percentage', 'point', 'year', 'target', 'say', 'met', 'current', 'year', 'heavy', 'spending', 'poverty', 'reduction', 'mean', 'target', 'deficit', 'chidambaram', 'said', 'falling', 'short', 'new', 'law', 'left', 'option', 'press', 'act', 'said', 'following', 'year', 'though', 'would', 'back', 'track', 'warned', 'may', 'add', 'close', 'fiscal', 'room', 'spending', 'beyond', 'mean', 'said', 'coming', 'year', 'reduction', 'meant', 'bringing', 'business', 'india', 'service', 'sector', 'tax', 'system', 'restructuring', 'personal', 'tax', 'system', 'although', 'corporate', 'tax', 'duty', 'built', 'budget', 'budget', 'lower', 'house', 'parliament', 'chidambaram', 'said', 'indian', 'economy', 'performing', 'strongly', 'inflation', 'said', 'india', 'economy', 'grew', 'budget', 'chidambaram', 'increased', 'spending', 'primary', 'education', 'rupee', 'increased', 'spending', 'health', 'rupee', 'announced', 'rupee', 'spent', 'building', 'infrastructure', 'pledged', 'rupee', 'tsunami', 'increased', 'flow', 'fund', 'agriculture', 'announced', 'package', 'industry', 'addition', 'rupee', 'spent', 'infrastructure', 'borrowing', 'country', 'foreign', 'exchange', 'reserve', 'spending', 'control', 'given', 'indian', 'economy', 'possible', 'launch', 'direct', 'assault', 'poverty', 'chidambaram', 'said', 'whole', 'government', 'eliminate', 'poverty', 'new', 'indian', 'government', 'led', 'congress', 'party', 'voted', 'last', 'may', 'pledged', 'introduce', 'economic', 'reform', 'face', 'finance', 'minister', 'say', 'continue', 'india', 'tax', 'system', 'expanding', 'tax', 'base', 'part', 'reform', 'announced', 'duty', 'cut', 'capital', 'good', 'raw', 'expanded', 'service', 'tax', 'net', 'raised', 'rupee', 'reduced', 'income', 'tax', 'rupee', 'reduced', 'corporate', 'tax', 'rate', 'annual', 'economic', 'survey', 'released', 'friday', 'said', 'india', 'needed', 'limit', 'foreign', 'investment', 'reform', 'labour', 'law', 'cut', 'tax', 'base', 'longterm', 'economic', 'growth', 'chidambaram', 'pressure', 'communist', 'party', 'focus', 'increasing', 'social', 'spending', 'also', 'measure', 'seeking', 'increase', 'foreign', 'investment', 'allow', 'company', 'recent', 'month', 'expressed', 'government', 'economic', 'reform', 'plan', 'including', 'increasing', 'foreign', 'direct', 'investment', 'telecommunication', 'aviation', 'last', 'budget', 'chidambaram', 'pledged', 'dollar', 'improving', 'education', 'health', 'service', 'poor', 'well', 'assistance']"
general motor pay fiat euro get deal could forced buy italian car maker outright fiat sold stake part agreement fiat heavy loss convinced whose european back away payoff mean two firm joint fiat keep diesel engine money allow reduce debt fiat share stock exchange rose gmt euro early trading future said fiat chief executive analyst said fiat seemed done well deal although expected euro payoff fiat get euro immediately another follow within day firm italy largest private failure reach agreement could severe italian economy part keen criticism deal needed europe get cost able working fiat said chief executive alliance came alternative selling fiat outright car firm daimlerchrysler buy firm fiat want give control instead stake fiat gave fiat put option sell rest car maker january july despite alliance fiat failed put back track continuing lose money market share result selloff looked better better much worse struggling lossmaking european marque opel saab relationship fiat sold half finance arm stake,,"['general', 'motor', 'pay', 'fiat', 'euro', 'get', 'deal', 'could', 'forced', 'buy', 'italian', 'car', 'maker', 'outright', 'fiat', 'sold', 'stake', 'part', 'agreement', 'fiat', 'heavy', 'loss', 'convinced', 'whose', 'european', 'back', 'away', 'payoff', 'mean', 'two', 'firm', 'joint', 'fiat', 'keep', 'diesel', 'engine', 'money', 'allow', 'reduce', 'debt', 'fiat', 'share', 'stock', 'exchange', 'rose', 'gmt', 'euro', 'early', 'trading', 'future', 'said', 'fiat', 'chief', 'executive', 'analyst', 'said', 'fiat', 'seemed', 'done', 'well', 'deal', 'although', 'expected', 'euro', 'payoff', 'fiat', 'get', 'euro', 'immediately', 'another', 'follow', 'within', 'day', 'firm', 'italy', 'largest', 'private', 'failure', 'reach', 'agreement', 'could', 'severe', 'italian', 'economy', 'part', 'keen', 'criticism', 'deal', 'needed', 'europe', 'get', 'cost', 'able', 'working', 'fiat', 'said', 'chief', 'executive', 'alliance', 'came', 'alternative', 'selling', 'fiat', 'outright', 'car', 'firm', 'daimlerchrysler', 'buy', 'firm', 'fiat', 'want', 'give', 'control', 'instead', 'stake', 'fiat', 'gave', 'fiat', 'put', 'option', 'sell', 'rest', 'car', 'maker', 'january', 'july', 'despite', 'alliance', 'fiat', 'failed', 'put', 'back', 'track', 'continuing', 'lose', 'money', 'market', 'share', 'result', 'selloff', 'looked', 'better', 'better', 'much', 'worse', 'struggling', 'lossmaking', 'european', 'marque', 'opel', 'saab', 'relationship', 'fiat', 'sold', 'half', 'finance', 'arm', 'stake']"
exchief financial officer boeing received fourmonth jail sentence illegally hiring top air force michael sears admitted conflict interest law druyun still military contract druyun currently nine month sentence boeing awarding lucrative contract boeing lost government contract pentagon inquiry case contract provide air force cancelled last year pentagon revealed earlier week would eight contract worth may druyun role procurement process boeing sears druyun november company policy druyun sears october working boeing still top procurement official within pentagon subsequently company january druyun admitted dollar contract boeing company filed court ahead sears blamed boeing senior management ask key question legal issue surrounding druyun sears told boeing official aware druyun still responsible major procurement decision time job boeing however analyst believe boeing may yet face civil charge scandal pentagon contract back since druyun came light boeing corporate come several recent year boeing sued lockheed martin rival accused industrial contract competition boeing although claimed gain unfair advantage pledged improve pentagon subsequently worth contract boeing company future work,,"['exchief', 'financial', 'officer', 'boeing', 'received', 'fourmonth', 'jail', 'sentence', 'illegally', 'hiring', 'top', 'air', 'force', 'michael', 'sears', 'admitted', 'conflict', 'interest', 'law', 'druyun', 'still', 'military', 'contract', 'druyun', 'currently', 'nine', 'month', 'sentence', 'boeing', 'awarding', 'lucrative', 'contract', 'boeing', 'lost', 'government', 'contract', 'pentagon', 'inquiry', 'case', 'contract', 'provide', 'air', 'force', 'cancelled', 'last', 'year', 'pentagon', 'revealed', 'earlier', 'week', 'would', 'eight', 'contract', 'worth', 'may', 'druyun', 'role', 'procurement', 'process', 'boeing', 'sears', 'druyun', 'november', 'company', 'policy', 'druyun', 'sears', 'october', 'working', 'boeing', 'still', 'top', 'procurement', 'official', 'within', 'pentagon', 'subsequently', 'company', 'january', 'druyun', 'admitted', 'dollar', 'contract', 'boeing', 'company', 'filed', 'court', 'ahead', 'sears', 'blamed', 'boeing', 'senior', 'management', 'ask', 'key', 'question', 'legal', 'issue', 'surrounding', 'druyun', 'sears', 'told', 'boeing', 'official', 'aware', 'druyun', 'still', 'responsible', 'major', 'procurement', 'decision', 'time', 'job', 'boeing', 'however', 'analyst', 'believe', 'boeing', 'may', 'yet', 'face', 'civil', 'charge', 'scandal', 'pentagon', 'contract', 'back', 'since', 'druyun', 'came', 'light', 'boeing', 'corporate', 'come', 'several', 'recent', 'year', 'boeing', 'sued', 'lockheed', 'martin', 'rival', 'accused', 'industrial', 'contract', 'competition', 'boeing', 'although', 'claimed', 'gain', 'unfair', 'advantage', 'pledged', 'improve', 'pentagon', 'subsequently', 'worth', 'contract', 'boeing', 'company', 'future', 'work']"
verizon takeover battle phone firm mci bid worth report say two firm expected deal monday morning according news agency report despite thought higher bid qwest telecom market fast former giant bought former subsidiary sbc earlier year mci bankruptcy april gone bust previous name worldcom bankruptcy followed illegally profit shareholder lost company collapsed lost job former worldcom bernie ebbers currently trial accused fraud qwest come paying security exchange commission october settle charge result keep wall street happy mci long distance firm consolidation telecommunication industry picked past month company look cut cost boost merger mci verizon would fifth telecom deal since october last week sbc agreed buy former parent phone buying mci would give either qwest verizon access mci global network similar one sbc deal verizon far bigger company successful mobile arm factor may board favour since offering cash share,,"['verizon', 'takeover', 'battle', 'phone', 'firm', 'mci', 'bid', 'worth', 'report', 'say', 'two', 'firm', 'expected', 'deal', 'monday', 'morning', 'according', 'news', 'agency', 'report', 'despite', 'thought', 'higher', 'bid', 'qwest', 'telecom', 'market', 'fast', 'former', 'giant', 'bought', 'former', 'subsidiary', 'sbc', 'earlier', 'year', 'mci', 'bankruptcy', 'april', 'gone', 'bust', 'previous', 'name', 'worldcom', 'bankruptcy', 'followed', 'illegally', 'profit', 'shareholder', 'lost', 'company', 'collapsed', 'lost', 'job', 'former', 'worldcom', 'bernie', 'ebbers', 'currently', 'trial', 'accused', 'fraud', 'qwest', 'come', 'paying', 'security', 'exchange', 'commission', 'october', 'settle', 'charge', 'result', 'keep', 'wall', 'street', 'happy', 'mci', 'long', 'distance', 'firm', 'consolidation', 'telecommunication', 'industry', 'picked', 'past', 'month', 'company', 'look', 'cut', 'cost', 'boost', 'merger', 'mci', 'verizon', 'would', 'fifth', 'telecom', 'deal', 'since', 'october', 'last', 'week', 'sbc', 'agreed', 'buy', 'former', 'parent', 'phone', 'buying', 'mci', 'would', 'give', 'either', 'qwest', 'verizon', 'access', 'mci', 'global', 'network', 'similar', 'one', 'sbc', 'deal', 'verizon', 'far', 'bigger', 'company', 'successful', 'mobile', 'arm', 'factor', 'may', 'board', 'favour', 'since', 'offering', 'cash', 'share']"
wholesale price rose rate six year january according government data new figure show labor department producer price index ppi rose line forecast core producer price food energy cost surged biggest rise since december increasing inflationary concern contrast university michigan retail consumer confidence showed dip university index consumer spending fell early february january could fall retail spending public mixed set data friday led early wall street trade dow jones standard poor swung positive negative territory economic figure come back increased fear federal reserve chairman may raise interest rate order inflationary pressure fed raising interest rate gradual pace since june attempt make sure inflation get control greenspan told congress week central bank possibility economy could stronger inflation pressure ppi would argue greenspan continue raise rate measured pace said chief market bank america capital management michigan survey consumer might little bit term confidence spending could indication consumer spending account economic activity health economy michigan data closely however friday core ppi core figure surged past month biggest gain nine year concern might big jump core ppi fed measured move moving rate said paul chief market analyst standard poor ian shepherdson chief economist high economics said ppi report much first increase alcohol tobacco price indication ppi pressure responsible increase said price also jumped january shepherdson said good increase,,"['wholesale', 'price', 'rose', 'rate', 'six', 'year', 'january', 'according', 'government', 'data', 'new', 'figure', 'show', 'labor', 'department', 'producer', 'price', 'index', 'ppi', 'rose', 'line', 'forecast', 'core', 'producer', 'price', 'food', 'energy', 'cost', 'surged', 'biggest', 'rise', 'since', 'december', 'increasing', 'inflationary', 'concern', 'contrast', 'university', 'michigan', 'retail', 'consumer', 'confidence', 'showed', 'dip', 'university', 'index', 'consumer', 'spending', 'fell', 'early', 'february', 'january', 'could', 'fall', 'retail', 'spending', 'public', 'mixed', 'set', 'data', 'friday', 'led', 'early', 'wall', 'street', 'trade', 'dow', 'jones', 'standard', 'poor', 'swung', 'positive', 'negative', 'territory', 'economic', 'figure', 'come', 'back', 'increased', 'fear', 'federal', 'reserve', 'chairman', 'may', 'raise', 'interest', 'rate', 'order', 'inflationary', 'pressure', 'fed', 'raising', 'interest', 'rate', 'gradual', 'pace', 'since', 'june', 'attempt', 'make', 'sure', 'inflation', 'get', 'control', 'greenspan', 'told', 'congress', 'week', 'central', 'bank', 'possibility', 'economy', 'could', 'stronger', 'inflation', 'pressure', 'ppi', 'would', 'argue', 'greenspan', 'continue', 'raise', 'rate', 'measured', 'pace', 'said', 'chief', 'market', 'bank', 'america', 'capital', 'management', 'michigan', 'survey', 'consumer', 'might', 'little', 'bit', 'term', 'confidence', 'spending', 'could', 'indication', 'consumer', 'spending', 'account', 'economic', 'activity', 'health', 'economy', 'michigan', 'data', 'closely', 'however', 'friday', 'core', 'ppi', 'core', 'figure', 'surged', 'past', 'month', 'biggest', 'gain', 'nine', 'year', 'concern', 'might', 'big', 'jump', 'core', 'ppi', 'fed', 'measured', 'move', 'moving', 'rate', 'said', 'paul', 'chief', 'market', 'analyst', 'standard', 'poor', 'ian', 'shepherdson', 'chief', 'economist', 'high', 'economics', 'said', 'ppi', 'report', 'much', 'first', 'increase', 'alcohol', 'tobacco', 'price', 'indication', 'ppi', 'pressure', 'responsible', 'increase', 'said', 'price', 'also', 'jumped', 'january', 'shepherdson', 'said', 'good', 'increase']"
russian oil firm yukos sued four company role last year forced state auction key oil production unit yuganskneftegas yukos claiming yugansk sold december settle back tax four company law suit gas giant gazprom unit gazpromneft investment company baikal state oil firm rosneft yukos submitted suit houston filed bankruptcy well yukos asked court tax dispute russian government international also submitted plan part chapter bankruptcy filing yukos kremlin came head last year yukos hit bill back tax unpaid settle bill russia forced yukos sell yuganskneftegas yukos called sale illegal court effort regain control oil production business also vowed use legal mean disposal firm try buy take control asset earlier month sued russian government analyst questioned whether court jurisdiction russian company moscow official dismissed yukos legal houston bankruptcy judge clark start hearing february whether court case threat legal action yukos bankruptcy filing houston effect last year auction however concerned would court battle gazprom gazpromneft auction yuganskneftegas sold littleknown investment firm baikal finance group day later baikal gave control company oil group rosneft rosneft meanwhile agreed merge gazprom bringing large russia profitable oil business back state control yukos claim right shareholder ignored punished political founder mikhail khodorkovsky khodorkovsky russia richest man prison charged fraud tax evasion repeatedly denied bail,,"['russian', 'oil', 'firm', 'yukos', 'sued', 'four', 'company', 'role', 'last', 'year', 'forced', 'state', 'auction', 'key', 'oil', 'production', 'unit', 'yuganskneftegas', 'yukos', 'claiming', 'yugansk', 'sold', 'december', 'settle', 'back', 'tax', 'four', 'company', 'law', 'suit', 'gas', 'giant', 'gazprom', 'unit', 'gazpromneft', 'investment', 'company', 'baikal', 'state', 'oil', 'firm', 'rosneft', 'yukos', 'submitted', 'suit', 'houston', 'filed', 'bankruptcy', 'well', 'yukos', 'asked', 'court', 'tax', 'dispute', 'russian', 'government', 'international', 'also', 'submitted', 'plan', 'part', 'chapter', 'bankruptcy', 'filing', 'yukos', 'kremlin', 'came', 'head', 'last', 'year', 'yukos', 'hit', 'bill', 'back', 'tax', 'unpaid', 'settle', 'bill', 'russia', 'forced', 'yukos', 'sell', 'yuganskneftegas', 'yukos', 'called', 'sale', 'illegal', 'court', 'effort', 'regain', 'control', 'oil', 'production', 'business', 'also', 'vowed', 'use', 'legal', 'mean', 'disposal', 'firm', 'try', 'buy', 'take', 'control', 'asset', 'earlier', 'month', 'sued', 'russian', 'government', 'analyst', 'questioned', 'whether', 'court', 'jurisdiction', 'russian', 'company', 'moscow', 'official', 'dismissed', 'yukos', 'legal', 'houston', 'bankruptcy', 'judge', 'clark', 'start', 'hearing', 'february', 'whether', 'court', 'case', 'threat', 'legal', 'action', 'yukos', 'bankruptcy', 'filing', 'houston', 'effect', 'last', 'year', 'auction', 'however', 'concerned', 'would', 'court', 'battle', 'gazprom', 'gazpromneft', 'auction', 'yuganskneftegas', 'sold', 'littleknown', 'investment', 'firm', 'baikal', 'finance', 'group', 'day', 'later', 'baikal', 'gave', 'control', 'company', 'oil', 'group', 'rosneft', 'rosneft', 'meanwhile', 'agreed', 'merge', 'gazprom', 'bringing', 'large', 'russia', 'profitable', 'oil', 'business', 'back', 'state', 'control', 'yukos', 'claim', 'right', 'shareholder', 'ignored', 'punished', 'political', 'founder', 'mikhail', 'khodorkovsky', 'khodorkovsky', 'russia', 'richest', 'man', 'prison', 'charged', 'fraud', 'tax', 'evasion', 'repeatedly', 'denied', 'bail']"
economic growth third quarter helped strong consumer spending official figure shown economy expanded annual rate july september period commerce department said figure marked increase growth second quarter fell short rate increase biggest jump consumer spending year little softer real surprise said thayer economist friday growth estimate one last significant economic data november presidential election john criticised president george bush economy net loss job since bush took office analyst said economy still growing fast enough job creation pretty good growth rate may good enough create enough job said robert chief economist fact economics new york however president bush expected point commerce department figure showing consumer spending grew third quarter second evidence policy solid growth consumer spending account two economic activity weaker expected growth figure make likely federal reserve raise interest rate next month economist said economy third quarter growth thayer think mean fed take time raising rate probably see one rate hike end year effort rising inflation federal reserve pushed three rate rise since june year taking borrowing cost financial market dollar fell slightly euro yen dow jones index leading share little changed,,"['economic', 'growth', 'third', 'quarter', 'helped', 'strong', 'consumer', 'spending', 'official', 'figure', 'shown', 'economy', 'expanded', 'annual', 'rate', 'july', 'september', 'period', 'commerce', 'department', 'said', 'figure', 'marked', 'increase', 'growth', 'second', 'quarter', 'fell', 'short', 'rate', 'increase', 'biggest', 'jump', 'consumer', 'spending', 'year', 'little', 'softer', 'real', 'surprise', 'said', 'thayer', 'economist', 'friday', 'growth', 'estimate', 'one', 'last', 'significant', 'economic', 'data', 'november', 'presidential', 'election', 'john', 'criticised', 'president', 'george', 'bush', 'economy', 'net', 'loss', 'job', 'since', 'bush', 'took', 'office', 'analyst', 'said', 'economy', 'still', 'growing', 'fast', 'enough', 'job', 'creation', 'pretty', 'good', 'growth', 'rate', 'may', 'good', 'enough', 'create', 'enough', 'job', 'said', 'robert', 'chief', 'economist', 'fact', 'economics', 'new', 'york', 'however', 'president', 'bush', 'expected', 'point', 'commerce', 'department', 'figure', 'showing', 'consumer', 'spending', 'grew', 'third', 'quarter', 'second', 'evidence', 'policy', 'solid', 'growth', 'consumer', 'spending', 'account', 'two', 'economic', 'activity', 'weaker', 'expected', 'growth', 'figure', 'make', 'likely', 'federal', 'reserve', 'raise', 'interest', 'rate', 'next', 'month', 'economist', 'said', 'economy', 'third', 'quarter', 'growth', 'thayer', 'think', 'mean', 'fed', 'take', 'time', 'raising', 'rate', 'probably', 'see', 'one', 'rate', 'hike', 'end', 'year', 'effort', 'rising', 'inflation', 'federal', 'reserve', 'pushed', 'three', 'rate', 'rise', 'since', 'june', 'year', 'taking', 'borrowing', 'cost', 'financial', 'market', 'dollar', 'fell', 'slightly', 'euro', 'yen', 'dow', 'jones', 'index', 'leading', 'share', 'little', 'changed']"
